Alkali Metals Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/alkalimetals/AM11,Commodity Chemicals,3,7,1,0,38
Alkem Laboratories Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alkemlaboratories/AL05,Pharmaceuticals & Drugs,5,3,2,0,69
Alkosign Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alkosign/A20,Miscellaneous,2,3,2,0,55
Alkyl Amines Chemicals Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC,Speciality Chemicals,5,7,2,0,81
All E Technologies Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alletechnologies/AT26,Miscellaneous,7,0,1,0,80
Allcargo Logistics Ltd.,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02,Courier Services,4,7,1,0,63
Allcargo Terminals Ltd.,https://www.moneycontrol.com/india/stockpricequote/groundfreightlogisticsservices/allcargoterminals/AT29,Ground Freight & Logistics Services,1,5,1,0,100
Alliance Integrated Metaliks Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/allianceintegratedmetaliks/AIM,Engineering - Industrial Equipments,8,7,1,0,63
Allied Digital Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allieddigitalservices/ADS01,IT Services & Consulting,7,1,4,0,50
ALLSEC Technologies Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsectechnologies/ALL01,BPO/ITeS,11,0,1,0,94
Almondz Global Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/almondzglobalsecurities/AGS,Finance - Stock Broking,3,6,2,0,63
Alok Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/alokindustries/AI54,Textiles & Apparel,6,7,2,1,44
Alpa Laboratories Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alpalaboratories/AL11,Pharmaceuticals & Drugs,4,2,1,0,63
Alphageo (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/alphageoindia/AI10,Engineering,6,7,1,0,56
Alphalogic Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alphalogicindustries/AI85,Miscellaneous,5,2,2,0,80
Alphalogic Techsys Ltd.,https://www.moneycontrol.com/india/stockpricequote/alphalogictech/alphalogictechsys/AT23,IT Services & Consulting,9,2,3,0,67
Alpine Housing Dev Corp Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD,Construction - Residential & Commercial Complexes,6,1,1,0,56
Alps Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/alpsindustries/AI12,Textiles & Apparel,2,5,2,0,31
Alps Motor Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/alpsmotorfinance/AMF03,Finance - NBFC,1,6,1,0,31
Alstone Textiles  Ltd.,https://www.moneycontrol.com/india/stockpricequote/alstonetext/alstonetextiles/SH14,Textiles,4,7,2,0,40
Alufluoride Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/alufluoride/A01,Commodity Chemicals,12,2,1,0,67
Amal Ltd.,https://www.moneycontrol.com/india/stockpricequote/dyespigments/amal/AP05,Speciality Chemicals,6,8,2,0,44
Amanaya Ventures Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amanayaventures/AV03,Miscellaneous,4,1,0,0,70
Amara Raja Batteries Ltd.,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/amararajabatteries/ARB,Batteries,8,0,4,0,69
Amarjothi Spinning Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/amarjothispinningmills/ASM01,Textiles & Apparel,3,8,0,0,67
Amarnath Securities Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/amarnathsecurities/AS25,Finance - Investment,12,2,2,0,67
Amba Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/ambaenterprises/AE18,Engineering - Industrial Equipments,4,3,1,0,53
Ambalal Sarabhai Enterprise Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ambalalsarabhaienterprise/ASE,Pharmaceuticals & Drugs,5,7,1,0,50
Ambani Organics Ltd.,https://www.moneycontrol.com/india/stockpricequote/ambaniorganics/ambaniorganics/AO,Chemicals,4,5,1,0,50
Amber Enterprises India Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amberenterprisesindialimited/AEI01,Air Conditioners,10,3,2,0,75
Ambica Agar Ltd.,https://www.moneycontrol.com/india/stockpricequote/ambicaagar/ambicaagar/AA9,Trading,2,1,0,0,53
Ambika Cotton Mills Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ambikacottonmills/ACM04,Textiles & Apparel,4,5,3,0,75
Ambition Mica Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ambitionmica/AM,Laminates/Decoratives,2,6,1,0,47
Ambitious Plastomac Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/ambitiousplastomac/AP06,Plastics,2,5,2,0,29
Ambo Agritec Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amboagritec/AA17,Miscellaneous,4,0,1,0,82
Ambuja Cements Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacements/AC18,Cement,6,3,1,0,75
Amco India Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/amcoindia/AI61,Plastic Products,4,7,2,0,44
AMD Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/packaging/amdindustries/AMD02,Packaging - Packaging Materials,7,7,1,0,60
AMERISE BIOSCIENCES Ltd.,https://www.moneycontrol.com/india/stockpricequote/amerisebio/amerisebiosciences/AI53,Miscellaneous,1,3,1,0,25
Ameya Precision Engineers Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineering/ameyaprecisionengineers/APE01,Engineering,5,3,1,0,80
Amforge Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/amforgeindustries/AI14,Trading,6,2,2,0,33
AMI Organics Ltd.,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/amiorganics/AO05,Speciality Chemicals,8,2,2,0,75
Amiable Logistics India Ltd.,https://www.moneycontrol.com/india/stockpricequote/logistics/amiablelogisticsindia/ALI06,Logistics,4,4,1,0,80
Amin Tannery Ltd.,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/amintannery/AMINT54177,Footwear,7,2,0,0,41
Amines and Plasticizers Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/aminesplasticizers/AP07,Commodity Chemicals,7,5,1,0,69
Amit International Ltd.,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/amitinternational/AI15,Textiles & Apparel,4,5,1,0,43
AMJ Land Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/amjland/PPP,Construction - Residential & Commercial Complexes,7,3,1,0,69
Amrapali Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/amrapaliindustries/AI16,Trading,3,4,1,0,25
Amraworld Agrico Ltd.,https://www.moneycontrol.com/india/stockpricequote/amraworld/amraworldagrico/AA13,Trading,1,2,2,0,31
Amrit Corporation Ltd.,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritcorporation/AC20,Consumer Food,5,4,4,2,38
Amrutanjan Health Care Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01,Pharmaceuticals & Drugs,4,5,1,0,75
Artemis Medicare Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/artemismedicareservices/ARTEM54291,Hospital & Healthcare Services,8,1,2,0,56
Anand Projects Ltd.,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/anandprojects/AES,Power - Generation & Distribution,5,3,2,0,31
Anand Rathi Wealth Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/anandrathiwealth/ARW,Finance - Investment,11,2,2,0,88
Anand Rayons Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/anandrayons/AR09,Trading,6,4,3,0,71
Anant Raj Ltd.,https://www.moneycontrol.com/india/stockpricequote/anantraj/anantraj/ARI,Construction - Real Estate,15,0,2,0,81
Andhra Cement Ltd.,https://www.moneycontrol.com/india/stockpricequote/cementmajor/andhracement/AC16,Cement,3,1,2,0,44
Andhra Paper Ltd.,https://www.moneycontrol.com/india/stockpricequote/paper/andhrapaperlimited/APP,Paper & Forest Products,16,4,1,0,69
Andhra Petro Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/andhrapetro/AP09,Commodity Chemicals,5,6,2,0,44
The Andhra Sugar Ltd.,https://www.moneycontrol.com/india/stockpricequote/andhrsugar/theandhrasugar/AS18,Sugar,4,8,1,0,69
John Cockerill India Ltd.,https://www.moneycontrol.com/india/stockpricequote/andjdvbcsdjncn/andjdvbcsdjncn/JCI01,NA,7,5,3,1,50
Andrew Yule and Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/andrewyulecompany/AYC,Diversified,7,3,1,0,50
Aneri Fincap Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/anerifincap/FI02,Finance - Investment,1,6,1,0,27
ANG Lifesciences India Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anglifesciencesindia/ALI,Biotechnology & Medical Research,1,7,2,0,33
Angel Fibers Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/angelfibers/AF10,Textiles & Apparel,0,7,0,0,50
Angel One Ltd.,https://www.moneycontrol.com/india/stockpricequote/angelone/angelone/ABL03,Finance - Stock Broking,14,2,2,0,81
ANI Integrated Services Ltd.,https://www.moneycontrol.com/india/stockpricequote/engineering/aniintegratedservices/AIS02,Misc. Commercial Services,5,1,1,0,53
Anik Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/anikindustries/AI57,Consumer Food,6,4,2,0,50
Anjani Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/anjanifinance/AF28,Finance - NBFC,5,2,3,0,57
Anjani Foods Ltd.,https://www.moneycontrol.com/india/stockpricequote/anjanifoods/anjanifoods/RFI,Consumer Food,3,3,1,0,64
Anjani Portland Cement Ltd.,https://www.moneycontrol.com/india/stockpricequote/anjaniportland/anjaniportlandcement/APC,Cement,3,7,2,0,46
Anjani Synthetics Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/anjanisynthetics/AS06,Textiles & Apparel,3,6,0,0,63
Anka  India Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/ankaindia/AI41,Plastic Products - Others,2,1,1,0,43
Ankit Metal and Power Ltd.,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/ankitmetalpower/AMa,Iron & Steel,1,7,2,0,33
Anlon Technology Solutions Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/anlontechnologysolutions/ATS01,Miscellaneous,9,1,2,0,90
Anmol India Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/anmolindia/AI81,Trading,8,2,0,0,82
Anna Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/annafinance/AFL,Construction & Contracting - Real Estate,9,0,2,0,60
Annapurna Swadisht Ltd.,https://www.moneycontrol.com/india/stockpricequote/consumerfood/annapurnaswadisht/AS28,Consumer Food,5,0,1,0,78
ANS Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/ansindustries/ansindustries/ANS,Food Processing,3,3,1,0,40
Ansal Buildwell Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ansalbuildwell/AB11,Construction - Residential & Commercial Complexes,3,8,2,0,44
Ansal Housing Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ansalhousing/AHC,Construction - Residential & Commercial Complexes,6,3,4,0,24
Ansal Properties & Infrastructure Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ansalpropertiesinfrastructure/API07,Construction - Residential & Commercial Complexes,2,9,2,0,31
Antarctica Ltd.,https://www.moneycontrol.com/india/stockpricequote/printingstationery/antarctica/A16,Printing And Publishing,3,7,0,0,38
Antony Waste Handling Cell Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/antonywastehandlingcell/AWH,Miscellaneous,4,2,1,0,75
Anubhav Infrastructure Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/anubhavinfrastructure/AI30,Infrastructure,3,2,1,0,47
Anuh Pharma Ltd.,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anuhpharma/AP10,Pharmaceuticals & Drugs,13,1,1,0,75
The Anup Engineering Ltd.,https://www.moneycontrol.com/india/stockpricequote/anupeng/theanupengineering/ANUP54246,Engineering - Industrial Equipments,7,5,3,0,75
Anupam Finserv Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/anupamfinserv/VCS,Finance - NBFC,3,7,2,0,56
Anupam Rasayan India Ltd.,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/anupamrasayanindia/ARI02,Speciality Chemicals,7,4,0,0,60
Apar Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/electricequipment/aparindustries/AI40,Electric Equipment,15,1,3,0,75
Apcotex Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/rubber/apcotexindustries/AI58,Speciality Chemicals,8,6,0,0,63
Apex Frozen Foods Ltd.,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/apexfrozenfoods/AFF,Aquaculture,5,9,3,0,63
Anuroop Packaging Ltd.,https://www.moneycontrol.com/india/stockpricequote/apl/anurooppackaginglimited/ANURO54286,Packaging Materials-Containers & Packaging,6,2,0,0,73
APL Apollo Tubes Ltd.,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/aplapollotubes/BT09,Iron & Steel,10,2,2,0,69
Aplab Ltd.,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/aplab/A02,Electric Equipment,7,2,3,0,56
Aplaya Creations Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/aplayacreations/TL02,Trading,2,4,3,0,38
APM Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/apmindustries/APM,Textiles & Apparel,8,7,2,0,75
Apollo Finvest (India) Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/apollofinvestindia/AFI,Finance - Investment,8,2,2,0,56
Apollo Hospitals Enterprises Ltd.,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/apollohospitalsenterprises/AHE,Hospital & Healthcare Services,6,3,1,0,50
Apollo Micro Systems Ltd.,https://www.moneycontrol.com/india/stockpricequote/apollomicrosy/apollomicrosystems/AMS,Aerospace & Defence,9,1,2,0,69
Apollo Pipes Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/apollopipes/ALF02,Plastic Products,4,5,0,0,56
Apollo Sindoori Hotels Ltd.,https://www.moneycontrol.com/india/stockpricequote/apollosindoori/apollosindoorihotels/ASH,"Hotel, Resort & Restaurants",8,0,1,0,69
Apollo Tricoat Tubes  Ltd.,https://www.moneycontrol.com/india/stockpricequote/trading/apollotricoattubes/PIF03,Trading,6,3,0,0,69
Apollo Tyres Ltd.,https://www.moneycontrol.com/india/stockpricequote/tyres/apollotyres/AT14,Auto Ancillaries - Tyres & Rubber Products,9,4,1,0,69
Apoorva Leasing Finance and Investment Company Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/apoorvaleasingfinanceinvestmentcompany/ALF04,Finance - Investment,4,4,0,0,53
Aptech Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/aptech/A11,IT - Education,8,1,1,0,75
Aptus Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aptusindustries/AI66,IT Services & Consulting,3,1,1,0,43
Aptus Value Housing Finance India Ltd.,https://www.moneycontrol.com/india/stockpricequote/financehousing/aptusvaluehousingfinanceindia/AVH,Finance - Housing,10,1,3,0,81
Aravali Securities and Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/aravalisecuritiesfinance/ASF01,Finance - Investment,1,4,1,0,33
ARC Finance Ltd.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/arcfinance/ARC01,Finance - NBFC,8,5,1,0,47
Arcee Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/plastics/arceeindustries/AI21,Plastics - Tubes/Pipes/Hoses & Fittings,2,5,2,0,40
Archana Software Ltd.,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/archanasoftware/AS20,Software,5,3,2,0,47
Archean Chemical Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/archeanchemicalindustries/ACI05,Chemicals,8,2,1,0,73
Archidply Decor Ltd.,https://www.moneycontrol.com/india/stockpricequote/archidplydecor/archidplydecor/ADL,Wood & Wood Products,8,6,0,0,53
Archidply Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/archidplyindustries/AI,Wood & Wood Products,2,3,1,0,50
Archies Ltd.,https://www.moneycontrol.com/india/stockpricequote/printingstationery/archies/A15,Speciality Retailers,6,4,0,0,69
Archit Organosys Ltd.,https://www.moneycontrol.com/india/stockpricequote/chemicals/architorganosys/SCL07,Commodity Chemicals,1,4,1,0,70
Arcotech Ltd.,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arcotech/A17,Metals - Non Ferrous,4,4,3,0,18
Arex Industries Ltd.,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/arexindustries/AI22,Textiles & Apparel,5,6,0,0,50
Arfin India Ltd.,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arfinindia/AI70,Aluminium & Aluminium Products,5,3,1,0,75
Arham Technologies Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arhamtechnologies/AT25,Miscellaneous,5,5,2,0,90
Aries Agro Ltd.,https://www.moneycontrol.com/india/stockpricequote/fertilisers/ariesagro/AA02,Fertilizers,6,3,3,0,63
Arihant Academy Ltd.,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arihantacademy/AA18,Miscellaneous,3,0,0,0,80
Arihant Avenues and Credit Ltd.,https://www.moneycontrol.com/india/stockpricequote/arihantavenues/arihantavenuescredit/AAC02,Finance - Investment,5,2,3,0,60
Arihant Capital Markets Ltd.,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arihantcapitalmarkets/ACM02,Finance - Stock Broking,6,2,2,0,56
Arihant Foundations and Housing Ltd.,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/arihantfoundationshousing/AFH,Construction - Residential & Commercial Complexes,10,0,1,0,67
